2016-10-03,617129,2825121707,03,89,홀(Odd),대(81~130),F(79~130),B(3~4)
2016-10-03,617128,1821221026,05,97,홀(Odd),대(81~130),F(79~130),C(5~6)
2016-10-03,617127,1611062220,06,75,홀(Odd),중(65~80),E(66~78),C(5~6)
2016-10-03,617126,1224280111,09,76,짝(Even),중(65~80),E(66~78),D(7~9)
2016-10-03,617125,1612022226,00,78,짝(Even),중(65~80),E(66~78),A(0~2)
2016-10-03,617124,1801250622,09,72,짝(Even),중(65~80),E(66~78),D(7~9)
2016-10-03,617123,0508041009,08,36,짝(Even),소(15~64),B(36~49),D(7~9)
2016-10-03,617122,2701251713,01,83,홀(Odd),대(81~130),F(79~130),A(0~2)
2016-10-03,617121,0223270413,06,69,홀(Odd),중(65~80),E(66~78),C(5~6)
2016-10-03,617120,0217161503,03,53,홀(Odd),소(15~64),C(50~57),B(3~4)
2016-10-03,617119,1706050402,04,34,짝(Even),소(15~64),A(15~35),B(3~4)
2016-10-03,617118,1104050821,04,49,홀(Odd),소(15~64),B(36~49),B(3~4)
2016-10-03,617117,1527230320,05,88,짝(Even),대(81~130),F(79~130),C(5~6)
2016-10-03,617116,2515201701,00,78,짝(Even),중(65~80),E(66~78),A(0~2)
2016-10-03,617115,1813270308,08,69,홀(Odd),중(65~80),E(66~78),D(7~9)
2016-10-03,617114,2821221220,01,103,홀(Odd),대(81~130),F(79~130),A(0~2)
2016-10-03,617113,2415210312,03,75,홀(Odd),중(65~80),E(66~78),B(3~4)
2016-10-03,617112,2311240919,07,86,짝(Even),대(81~130),F(79~130),D(7~9)
2016-10-03,617111,0609162201,03,54,짝(Even),소(15~64),C(50~57),B(3~4)
2016-10-03,617110,0219150121,02,58,짝(Even),소(15~64),D(58~65),A(0~2)
2016-10-03,617109,1113171603,03,60,짝(Even),소(15~64),D(58~65),B(3~4)
2016-10-03,617108,2228142115,05,100,짝(Even),대(81~130),F(79~130),C(5~6)
2016-10-03,617107,2806142526,00,99,홀(Odd),대(81~130),F(79~130),A(0~2)
2016-10-03,617106,2217201614,01,89,홀(Odd),대(81~130),F(79~130),A(0~2)
2016-10-03,617105,1114182301,07,67,홀(Odd),중(65~80),E(66~78),D(7~9)
2016-10-03,617104,2310280621,02,88,짝(Even),대(81~130),F(79~130),A(0~2)
2016-10-03,617103,2824192604,06,101,홀(Odd),대(81~130),F(79~130),C(5~6)
2016-10-03,617102,1121181526,09,91,홀(Odd),대(81~130),F(79~130),D(7~9)
2016-10-03,617101,0719160425,00,71,홀(Odd),중(65~80),E(66~78),A(0~2)
2016-10-03,617100,2305130126,03,68,짝(Even),중(65~80),E(66~78),B(3~4)
2016-10-03,617099,1115222808,07,84,짝(Even),대(81~130),F(79~130),D(7~9)
2016-10-03,617098,0521270610,00,69,홀(Odd),중(65~80),E(66~78),A(0~2)
2016-10-03,617097,1117222608,01,84,짝(Even),대(81~130),F(79~130),A(0~2)
2016-10-03,617096,0408121613,01,53,홀(Odd),소(15~64),C(50~57),A(0~2)
2016-10-03,617095,0717202405,04,73,홀(Odd),중(65~80),E(66~78),B(3~4)
2016-10-03,617094,0315182310,07,69,홀(Odd),중(65~80),E(66~78),D(7~9)
2016-10-03,617093,1624150228,09,85,홀(Odd),대(81~130),F(79~130),D(7~9)
2016-10-03,617092,2717011623,06,84,짝(Even),대(81~130),F(79~130),C(5~6)
2016-10-03,617091,1123271701,00,79,홀(Odd),중(65~80),F(79~130),A(0~2)
2016-10-03,617090,2123221901,01,86,짝(Even),대(81~130),F(79~130),A(0~2)
2016-10-03,617089,0602271517,04,67,홀(Odd),중(65~80),E(66~78),B(3~4)
2016-10-03,617088,1527051604,00,67,홀(Odd),중(65~80),E(66~78),A(0~2)
2016-10-03,617087,1112170104,00,45,홀(Odd),소(15~64),B(36~49),A(0~2)
2016-10-03,617086,2518111210,02,76,짝(Even),중(65~80),E(66~78),A(0~2)
2016-10-03,617085,1902101226,02,69,홀(Odd),중(65~80),E(66~78),A(0~2)
2016-10-03,617084,1423270304,05,71,홀(Odd),중(65~80),E(66~78),C(5~6)
2016-10-03,617083,2321150918,05,86,짝(Even),대(81~130),F(79~130),C(5~6)
2016-10-03,617082,1803011114,00,47,홀(Odd),소(15~64),B(36~49),A(0~2)
2016-10-03,617081,2223142711,09,97,홀(Odd),대(81~130),F(79~130),D(7~9)
2016-10-03,617080,1128221825,08,104,짝(Even),대(81~130),F(79~130),D(7~9)
2016-10-03,617079,1128231426,08,102,짝(Even),대(81~130),F(79~130),D(7~9)
2016-10-03,617078,1501272104,02,68,짝(Even),중(65~80),E(66~78),A(0~2)
2016-10-03,617077,2108162401,02,70,짝(Even),중(65~80),E(66~78),A(0~2)
2016-10-03,617076,1621252203,04,87,홀(Odd),대(81~130),F(79~130),B(3~4)
2016-10-03,617075,0701140813,00,43,홀(Odd),소(15~64),B(36~49),A(0~2)
2016-10-03,617074,0228071113,03,61,홀(Odd),소(15~64),D(58~65),B(3~4)
2016-10-03,617073,0506282227,07,88,짝(Even),대(81~130),F(79~130),D(7~9)
2016-10-03,617072,1909141317,07,72,짝(Even),중(65~80),E(66~78),D(7~9)
2016-10-03,617071,0116210802,00,48,짝(Even),소(15~64),B(36~49),A(0~2)
2016-10-03,617070,2328100904,06,74,짝(Even),중(65~80),E(66~78),C(5~6)
2016-10-03,617069,0724230525,02,84,짝(Even),대(81~130),F(79~130),A(0~2)
2016-10-03,617068,1720021813,02,70,짝(Even),중(65~80),E(66~78),A(0~2)
2016-10-03,617067,2527080207,07,69,홀(Odd),중(65~80),E(66~78),D(7~9)
2016-10-03,617066,2427091813,06,91,홀(Odd),대(81~130),F(79~130),C(5~6)
2016-10-03,617065,2519022414,03,84,짝(Even),대(81~130),F(79~130),B(3~4)
2016-10-03,617064,1314202421,04,92,짝(Even),대(81~130),F(79~130),B(3~4)
2016-10-03,617063,0209172807,04,63,홀(Odd),소(15~64),D(58~65),B(3~4)
2016-10-03,617062,0904192014,04,66,짝(Even),중(65~80),E(66~78),B(3~4)
2016-10-03,617061,0228222414,09,90,짝(Even),대(81~130),F(79~130),D(7~9)
2016-10-03,617060,0904252706,01,71,홀(Odd),중(65~80),E(66~78),A(0~2)
2016-10-03,617059,1227180702,04,66,짝(Even),중(65~80),E(66~78),B(3~4)
2016-10-03,617058,0221062319,06,71,홀(Odd),중(65~80),E(66~78),C(5~6)
2016-10-03,617057,1116151207,04,61,홀(Odd),소(15~64),D(58~65),B(3~4)
2016-10-03,617056,1727102826,08,108,짝(Even),대(81~130),F(79~130),D(7~9)
2016-10-03,617055,2403130516,07,61,홀(Odd),소(15~64),D(58~65),D(7~9)
2016-10-03,617054,1821042614,02,83,홀(Odd),대(81~130),F(79~130),A(0~2)
2016-10-03,617053,1403162210,09,65,홀(Odd),중(65~80),D(58~65),D(7~9)
2016-10-03,617052,1509191422,04,79,홀(Odd),중(65~80),F(79~130),B(3~4)
2016-10-03,617051,2802032416,02,73,홀(Odd),중(65~80),E(66~78),A(0~2)
2016-10-03,617050,1802260720,06,73,홀(Odd),중(65~80),E(66~78),C(5~6)
