2016-02-03,547145,1001111516,08,53,홀(Odd),소(15~64),C(50~57),D(7~9)
2016-02-03,547144,2017041326,08,80,짝(Even),중(65~80),F(79~130),D(7~9)
2016-02-03,547143,1123040813,08,59,홀(Odd),소(15~64),D(58~65),D(7~9)
2016-02-03,547142,1310080316,03,50,짝(Even),소(15~64),C(50~57),B(3~4)
2016-02-03,547141,1009051428,09,66,짝(Even),중(65~80),E(66~78),D(7~9)
2016-02-03,547140,0602052503,07,41,홀(Odd),소(15~64),B(36~49),D(7~9)
2016-02-03,547139,2309250210,00,69,홀(Odd),중(65~80),E(66~78),A(0~2)
2016-02-03,547138,2322092514,04,93,홀(Odd),대(81~130),F(79~130),B(3~4)
2016-02-03,547137,1418222821,07,103,홀(Odd),대(81~130),F(79~130),D(7~9)
2016-02-03,547136,0619082717,07,77,홀(Odd),중(65~80),E(66~78),D(7~9)
2016-02-03,547135,1122280126,05,88,짝(Even),대(81~130),F(79~130),C(5~6)
2016-02-03,547134,1223262001,05,82,짝(Even),대(81~130),F(79~130),C(5~6)
2016-02-03,547133,1622030124,08,66,짝(Even),중(65~80),E(66~78),D(7~9)
2016-02-03,547132,1323222612,08,96,짝(Even),대(81~130),F(79~130),D(7~9)
2016-02-03,547131,2807011413,01,63,홀(Odd),소(15~64),D(58~65),A(0~2)
2016-02-03,547130,2823021115,01,79,홀(Odd),중(65~80),F(79~130),A(0~2)
2016-02-03,547129,2523161817,07,99,홀(Odd),대(81~130),F(79~130),D(7~9)
2016-02-03,547128,0509112003,02,48,짝(Even),소(15~64),B(36~49),A(0~2)
2016-02-03,547127,0212142826,05,82,짝(Even),대(81~130),F(79~130),C(5~6)
2016-02-03,547126,1905271301,09,65,홀(Odd),중(65~80),D(58~65),D(7~9)
2016-02-03,547125,2202211917,08,81,홀(Odd),대(81~130),F(79~130),D(7~9)
2016-02-03,547124,1921270815,05,90,짝(Even),대(81~130),F(79~130),C(5~6)
2016-02-03,547123,0914151027,08,75,홀(Odd),중(65~80),E(66~78),D(7~9)
2016-02-03,547122,2025280723,06,103,홀(Odd),대(81~130),F(79~130),C(5~6)
2016-02-03,547121,0120260527,04,79,홀(Odd),중(65~80),F(79~130),B(3~4)
2016-02-03,547120,0702280310,03,50,짝(Even),소(15~64),C(50~57),B(3~4)
2016-02-03,547119,0814210416,02,63,홀(Odd),소(15~64),D(58~65),A(0~2)
2016-02-03,547118,0515171114,09,62,짝(Even),소(15~64),D(58~65),D(7~9)
2016-02-03,547117,0622010820,06,57,홀(Odd),소(15~64),C(50~57),C(5~6)
2016-02-03,547116,1525142722,05,103,홀(Odd),대(81~130),F(79~130),C(5~6)
2016-02-03,547115,0503232211,04,64,짝(Even),소(15~64),D(58~65),B(3~4)
2016-02-03,547114,2112032010,04,66,짝(Even),중(65~80),E(66~78),B(3~4)
2016-02-03,547113,0420282606,04,84,짝(Even),대(81~130),F(79~130),B(3~4)
