2015-04-18,463901,0523012528,00,82,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463900,1425151806,00,78,짝(Even),중(65~80),E(66~78),A(0~2)
2015-04-18,463899,1213062127,08,79,홀(Odd),중(65~80),F(79~130),D(7~9)
2015-04-18,463898,0414282617,04,89,홀(Odd),대(81~130),F(79~130),B(3~4)
2015-04-18,463897,1114082505,01,63,홀(Odd),소(15~64),D(58~65),A(0~2)
2015-04-18,463896,1424120326,02,79,홀(Odd),중(65~80),F(79~130),A(0~2)
2015-04-18,463895,2122101125,00,89,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463894,1218160223,00,71,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463893,0124061227,05,70,짝(Even),중(65~80),E(66~78),C(5~6)
2015-04-18,463892,2802052223,02,80,짝(Even),중(65~80),F(79~130),A(0~2)
2015-04-18,463891,1705282314,01,87,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463890,0209170613,09,47,홀(Odd),소(15~64),B(36~49),D(7~9)
2015-04-18,463889,2611102203,04,72,짝(Even),중(65~80),E(66~78),B(3~4)
2015-04-18,463888,0417261421,09,82,짝(Even),대(81~130),F(79~130),D(7~9)
2015-04-18,463887,0703022517,02,54,짝(Even),소(15~64),C(50~57),A(0~2)
2015-04-18,463886,2302110920,03,65,홀(Odd),중(65~80),D(58~65),B(3~4)
2015-04-18,463885,1304251522,06,79,홀(Odd),중(65~80),F(79~130),C(5~6)
2015-04-18,463884,2401250816,06,74,짝(Even),중(65~80),E(66~78),C(5~6)
2015-04-18,463883,1104252003,03,63,홀(Odd),소(15~64),D(58~65),B(3~4)
2015-04-18,463882,1228061426,06,86,짝(Even),대(81~130),F(79~130),C(5~6)
2015-04-18,463881,2126111218,06,88,짝(Even),대(81~130),F(79~130),C(5~6)
2015-04-18,463880,2107202606,08,80,짝(Even),중(65~80),F(79~130),D(7~9)
2015-04-18,463879,1317022708,03,67,홀(Odd),중(65~80),E(66~78),B(3~4)
2015-04-18,463878,1913161712,02,77,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463877,2605041721,02,73,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463876,1915242612,01,96,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463875,1121260106,00,65,홀(Odd),중(65~80),D(58~65),A(0~2)
2015-04-18,463874,2102270118,07,69,홀(Odd),중(65~80),E(66~78),D(7~9)
2015-04-18,463873,2321132612,04,95,홀(Odd),대(81~130),F(79~130),B(3~4)
2015-04-18,463872,0725062826,03,92,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463871,0604022224,04,58,짝(Even),소(15~64),D(58~65),B(3~4)
2015-04-18,463870,0207210809,06,47,홀(Odd),소(15~64),B(36~49),C(5~6)
2015-04-18,463869,0418262205,02,75,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463868,2515040901,06,54,짝(Even),소(15~64),C(50~57),C(5~6)
2015-04-18,463867,2113070519,00,65,홀(Odd),중(65~80),D(58~65),A(0~2)
2015-04-18,463866,0716131903,03,58,짝(Even),소(15~64),D(58~65),B(3~4)
2015-04-18,463865,0314072404,07,52,짝(Even),소(15~64),C(50~57),D(7~9)
2015-04-18,463864,2112161422,06,85,홀(Odd),대(81~130),F(79~130),C(5~6)
2015-04-18,463863,1128202225,00,106,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463862,2724151119,04,96,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463861,1624211528,03,104,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463860,1116140425,01,70,짝(Even),중(65~80),E(66~78),A(0~2)
2015-04-18,463859,0815120218,07,55,홀(Odd),소(15~64),C(50~57),D(7~9)
2015-04-18,463858,2024131109,07,77,홀(Odd),중(65~80),E(66~78),D(7~9)
2015-04-18,463857,2002090511,04,47,홀(Odd),소(15~64),B(36~49),B(3~4)
2015-04-18,463856,2210072824,06,91,홀(Odd),대(81~130),F(79~130),C(5~6)
2015-04-18,463855,0203161204,02,37,홀(Odd),소(15~64),B(36~49),A(0~2)
2015-04-18,463854,2624041201,06,67,홀(Odd),중(65~80),E(66~78),C(5~6)
2015-04-18,463853,2625032120,09,95,홀(Odd),대(81~130),F(79~130),D(7~9)
2015-04-18,463852,1427220820,03,91,홀(Odd),대(81~130),F(79~130),B(3~4)
2015-04-18,463851,2209050815,09,59,홀(Odd),소(15~64),D(58~65),D(7~9)
2015-04-18,463850,1316032801,08,61,홀(Odd),소(15~64),D(58~65),D(7~9)
2015-04-18,463849,2324202210,09,99,홀(Odd),대(81~130),F(79~130),D(7~9)
2015-04-18,463848,1120081605,07,60,짝(Even),소(15~64),D(58~65),D(7~9)
2015-04-18,463847,1317241612,02,82,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463846,0701241425,06,71,홀(Odd),중(65~80),E(66~78),C(5~6)
2015-04-18,463845,1617220610,03,71,홀(Odd),중(65~80),E(66~78),B(3~4)
2015-04-18,463844,1621012815,01,81,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463843,0123200725,06,76,짝(Even),중(65~80),E(66~78),C(5~6)
2015-04-18,463842,0721011527,04,71,홀(Odd),중(65~80),E(66~78),B(3~4)
2015-04-18,463841,0411231725,07,80,짝(Even),중(65~80),F(79~130),D(7~9)
2015-04-18,463840,2810061709,03,70,짝(Even),중(65~80),E(66~78),B(3~4)
2015-04-18,463839,0215071104,04,39,홀(Odd),소(15~64),B(36~49),B(3~4)
2015-04-18,463838,2512201421,09,92,짝(Even),대(81~130),F(79~130),D(7~9)
2015-04-18,463837,2513162803,02,85,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463836,0720011026,09,64,짝(Even),소(15~64),D(58~65),D(7~9)
2015-04-18,463835,2823181024,07,103,홀(Odd),대(81~130),F(79~130),D(7~9)
2015-04-18,463834,1218172813,01,88,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463833,1826160715,04,82,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463832,2512211322,03,93,홀(Odd),대(81~130),F(79~130),B(3~4)
2015-04-18,463831,1613031502,07,49,홀(Odd),소(15~64),B(36~49),D(7~9)
2015-04-18,463830,1825101402,03,69,홀(Odd),중(65~80),E(66~78),B(3~4)
2015-04-18,463829,1318082410,08,73,홀(Odd),중(65~80),E(66~78),D(7~9)
2015-04-18,463828,2624181720,00,105,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463827,1902050828,07,62,짝(Even),소(15~64),D(58~65),D(7~9)
2015-04-18,463826,2427050319,05,78,짝(Even),중(65~80),E(66~78),C(5~6)
2015-04-18,463825,0804252623,03,86,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463824,0312111025,09,61,홀(Odd),소(15~64),D(58~65),D(7~9)
2015-04-18,463823,0719252801,01,80,짝(Even),중(65~80),F(79~130),A(0~2)
2015-04-18,463822,1416202318,00,91,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463821,2316210612,09,78,짝(Even),중(65~80),E(66~78),D(7~9)
2015-04-18,463820,2311021317,08,66,짝(Even),중(65~80),E(66~78),D(7~9)
2015-04-18,463819,0922071005,05,53,홀(Odd),소(15~64),C(50~57),C(5~6)
2015-04-18,463818,2022011004,00,57,홀(Odd),소(15~64),C(50~57),A(0~2)
2015-04-18,463817,1020071422,00,73,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463816,1417201109,06,71,홀(Odd),중(65~80),E(66~78),C(5~6)
2015-04-18,463815,1113030219,08,48,짝(Even),소(15~64),B(36~49),D(7~9)
2015-04-18,463814,0723271821,03,96,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463813,2802142019,08,83,홀(Odd),대(81~130),F(79~130),D(7~9)
2015-04-18,463812,2717191404,09,81,홀(Odd),대(81~130),F(79~130),D(7~9)
2015-04-18,463811,0123092621,04,80,짝(Even),중(65~80),F(79~130),B(3~4)
2015-04-18,463810,1104050721,05,48,짝(Even),소(15~64),B(36~49),C(5~6)
2015-04-18,463809,0815072125,07,76,짝(Even),중(65~80),E(66~78),D(7~9)
2015-04-18,463808,1927172508,02,96,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463807,0219252306,08,75,홀(Odd),중(65~80),E(66~78),D(7~9)
2015-04-18,463806,0827142410,07,83,홀(Odd),대(81~130),F(79~130),D(7~9)
2015-04-18,463805,1222242527,01,110,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463804,2227261509,01,99,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463803,1015230901,09,58,짝(Even),소(15~64),D(58~65),D(7~9)
2015-04-18,463802,0726182524,03,100,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463801,1619011727,08,80,짝(Even),중(65~80),F(79~130),D(7~9)
2015-04-18,463800,2110022408,04,65,홀(Odd),중(65~80),D(58~65),B(3~4)
2015-04-18,463799,0722090321,07,62,짝(Even),소(15~64),D(58~65),D(7~9)
2015-04-18,463798,0916181321,08,77,홀(Odd),중(65~80),E(66~78),D(7~9)
2015-04-18,463797,0118120605,01,42,짝(Even),소(15~64),B(36~49),A(0~2)
2015-04-18,463796,1311241709,07,74,짝(Even),중(65~80),E(66~78),D(7~9)
2015-04-18,463795,2804202617,06,95,홀(Odd),대(81~130),F(79~130),C(5~6)
2015-04-18,463794,2513070814,08,67,홀(Odd),중(65~80),E(66~78),D(7~9)
2015-04-18,463793,0108161312,02,50,짝(Even),소(15~64),C(50~57),A(0~2)
2015-04-18,463792,2003112706,05,67,홀(Odd),중(65~80),E(66~78),C(5~6)
2015-04-18,463791,0402130701,00,27,홀(Odd),소(15~64),A(15~35),A(0~2)
2015-04-18,463790,0427192807,03,85,홀(Odd),대(81~130),F(79~130),B(3~4)
2015-04-18,463789,1027071128,01,83,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463788,1528260306,03,78,짝(Even),중(65~80),E(66~78),B(3~4)
2015-04-18,463787,1714250219,00,77,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463786,0418130124,03,60,짝(Even),소(15~64),D(58~65),B(3~4)
2015-04-18,463785,0611042001,00,42,짝(Even),소(15~64),B(36~49),A(0~2)
2015-04-18,463784,2010030926,07,68,짝(Even),중(65~80),E(66~78),D(7~9)
2015-04-18,463783,1808192823,03,96,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463782,2710282223,01,110,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463781,0618220517,06,68,짝(Even),중(65~80),E(66~78),C(5~6)
2015-04-18,463780,0311041725,00,60,짝(Even),소(15~64),D(58~65),A(0~2)
2015-04-18,463779,0126020911,07,49,홀(Odd),소(15~64),B(36~49),D(7~9)
2015-04-18,463778,1315061619,01,69,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463777,0723021801,04,51,홀(Odd),소(15~64),C(50~57),B(3~4)
2015-04-18,463776,2701021507,00,52,짝(Even),소(15~64),C(50~57),A(0~2)
2015-04-18,463775,1601261808,01,69,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463774,1905071722,00,70,짝(Even),중(65~80),E(66~78),A(0~2)
2015-04-18,463773,1110181608,03,63,홀(Odd),소(15~64),D(58~65),B(3~4)
2015-04-18,463772,2225211023,07,101,홀(Odd),대(81~130),F(79~130),D(7~9)
2015-04-18,463771,1323212407,07,88,짝(Even),대(81~130),F(79~130),D(7~9)
2015-04-18,463770,0326172523,00,94,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463769,0425161202,04,59,홀(Odd),소(15~64),D(58~65),B(3~4)
2015-04-18,463768,1915141209,04,69,홀(Odd),중(65~80),E(66~78),B(3~4)
2015-04-18,463767,1726091019,06,81,홀(Odd),대(81~130),F(79~130),C(5~6)
2015-04-18,463766,2013071103,02,54,짝(Even),소(15~64),C(50~57),A(0~2)
2015-04-18,463765,2602121408,05,62,짝(Even),소(15~64),D(58~65),C(5~6)
2015-04-18,463764,2314071318,01,75,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463763,0528101425,01,82,짝(Even),대(81~130),F(79~130),A(0~2)
2015-04-18,463762,1405090701,02,36,짝(Even),소(15~64),B(36~49),A(0~2)
2015-04-18,463761,1605012220,05,64,짝(Even),소(15~64),D(58~65),C(5~6)
2015-04-18,463760,2624130817,05,88,짝(Even),대(81~130),F(79~130),C(5~6)
2015-04-18,463759,1406232810,01,81,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463758,0724130912,06,65,홀(Odd),중(65~80),D(58~65),C(5~6)
2015-04-18,463757,0408142325,02,74,짝(Even),중(65~80),E(66~78),A(0~2)
2015-04-18,463756,2813080401,00,54,짝(Even),소(15~64),C(50~57),A(0~2)
2015-04-18,463755,1823092815,05,93,홀(Odd),대(81~130),F(79~130),C(5~6)
2015-04-18,463754,1002200811,08,51,홀(Odd),소(15~64),C(50~57),D(7~9)
2015-04-18,463753,0913252422,05,93,홀(Odd),대(81~130),F(79~130),C(5~6)
2015-04-18,463752,0416192420,00,83,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463751,0516060911,00,47,홀(Odd),소(15~64),B(36~49),A(0~2)
2015-04-18,463750,2113160814,05,72,짝(Even),중(65~80),E(66~78),C(5~6)
2015-04-18,463749,0827171507,07,74,짝(Even),중(65~80),E(66~78),D(7~9)
2015-04-18,463748,2410151905,01,73,홀(Odd),중(65~80),E(66~78),A(0~2)
2015-04-18,463747,2108050115,00,50,짝(Even),소(15~64),C(50~57),A(0~2)
2015-04-18,463746,0826131601,02,64,짝(Even),소(15~64),D(58~65),A(0~2)
2015-04-18,463745,2019010821,05,69,홀(Odd),중(65~80),E(66~78),C(5~6)
2015-04-18,463744,2627251602,06,96,짝(Even),대(81~130),F(79~130),C(5~6)
2015-04-18,463743,2007092708,06,71,홀(Odd),중(65~80),E(66~78),C(5~6)
2015-04-18,463742,0806201117,02,62,짝(Even),소(15~64),D(58~65),A(0~2)
2015-04-18,463741,0208112823,05,72,짝(Even),중(65~80),E(66~78),C(5~6)
2015-04-18,463740,2808141907,00,76,짝(Even),중(65~80),E(66~78),A(0~2)
2015-04-18,463739,2723130721,02,91,홀(Odd),대(81~130),F(79~130),A(0~2)
2015-04-18,463738,1905070102,02,34,짝(Even),소(15~64),A(15~35),A(0~2)
2015-04-18,463737,1522240813,03,82,짝(Even),대(81~130),F(79~130),B(3~4)
2015-04-18,463736,2414230310,01,74,짝(Even),중(65~80),E(66~78),A(0~2)
